IDContrato;DataFoto;IDTranche;Tipo;DataBase;DataBaixa;DataEvento;Projetado;Realizado;TaxaCambio;TaxaVariante;Taxa;FoiRealizado
372586;1900-01-01;1;2;2011-03-01;2011-03-01;2011-03-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-03-01;2011-03-01;2011-03-01;78558824520316700000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-04-01;2011-04-01;2011-04-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-04-01;2011-04-01;2011-04-01;84340209874627200000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-05-01;2011-05-02;2011-05-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-05-01;2011-05-02;2011-05-01;79068946757462600000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-06-01;2011-06-01;2011-06-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-06-01;2011-06-01;2011-06-01;7906894675746300000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-07-01;2011-07-01;2011-07-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-07-01;2011-07-01;2011-07-01;73967724386013400000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-08-01;2011-08-01;2011-08-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-08-01;2011-08-01;2011-08-01;73797683640298800000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-09-01;2011-09-01;2011-09-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-09-01;2011-09-01;2011-09-01;71162052081716700000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-10-01;2011-10-03;2011-10-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-10-01;2011-10-03;2011-10-01;66315890828839500000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-11-01;2011-11-01;2011-11-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-11-01;2011-11-01;2011-11-01;65890788964552400000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2011-12-01;2011-12-01;2011-12-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2011-12-01;2011-12-01;2011-12-01;61214668457390300000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-01-01;2012-01-02;2012-01-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-01-01;2012-01-02;2012-01-01;60619525847388200000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-02-01;2012-02-01;2012-02-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-02-01;2012-02-01;2012-02-01;57983894288806100000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-03-01;2012-03-01;2012-03-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-03-01;2012-03-01;2012-03-01;5177740707020900000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-04-01;2012-04-02;2012-04-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-04-01;2012-04-02;2012-04-01;52712631171641900000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-05-01;2012-05-02;2012-05-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-05-01;2012-05-02;2012-05-01;48461612528767200000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-06-01;2012-06-01;2012-06-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-06-01;2012-06-01;2012-06-01;47441368054477600000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-07-01;2012-07-02;2012-07-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-07-01;2012-07-02;2012-07-01;4336039015731800000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-08-01;2012-08-01;2012-08-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-08-01;2012-08-01;2012-08-01;42170104937313400000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-09-01;2012-09-03;2012-09-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-09-01;2012-09-03;2012-09-01;39534473378731300000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-10-01;2012-10-01;2012-10-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-10-01;2012-10-01;2012-10-01;35708556600144200000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-11-01;2012-11-01;2012-11-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-11-01;2012-11-01;2012-11-01;34263210261567100000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2012-12-01;2012-12-03;2012-12-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2012-12-01;2012-12-03;2012-12-01;3060733422869500000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-01-01;2013-01-02;2013-01-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-01-01;2013-01-02;2013-01-01;28991947144402900000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-02-01;2013-02-01;2013-02-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-02-01;2013-02-01;2013-02-01;26356315585820800000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-03-01;2013-03-01;2013-03-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-03-01;2013-03-01;2013-03-01;21425133960086200000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-04-01;2013-04-01;2013-04-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-04-01;2013-04-01;2013-04-01;21085052468656500000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-05-01;2013-05-02;2013-05-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-05-01;2013-05-02;2013-05-01;17854278300071900000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-06-01;2013-06-03;2013-06-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-06-01;2013-06-03;2013-06-01;15813789351492300000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-07-01;2013-07-01;2013-07-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-07-01;2013-07-01;2013-07-01;12753055928622700000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-08-01;2013-08-01;2013-08-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-08-01;2013-08-01;2013-08-01;10542526234328100000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-09-01;2013-09-02;2013-09-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-09-01;2013-09-02;2013-09-01;790689467574600000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-10-01;2013-10-01;2013-10-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-10-01;2013-10-01;2013-10-01;5101222371448900000;0.0000;0.0000;0.0000;11198750000;0
372586;1900-01-01;1;2;2013-11-01;2013-11-01;2013-11-01;27331027327777800000;0.0000;0.0000;0.0000;0.0000;0
372586;1900-01-01;1;3;2013-11-01;2013-11-01;2013-11-01;26356315585817800000;0.0000;0.0000;0.0000;11198750000;0
441000;1900-01-01;1;0;1998-08-15;1998-08-17;1998-08-17;100000000000;0.0000;0.0000;0.0000;0.0000;1
441000;1900-01-01;1;3;1999-02-15;1999-02-16;1999-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;1999-08-15;1999-08-16;1999-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2000-02-15;2000-02-15;2000-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2000-08-15;2000-08-15;2000-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2001-02-15;2001-02-15;2001-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2001-08-15;2001-08-15;2001-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2002-02-15;2002-02-15;2002-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2002-08-15;2002-08-15;2002-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2003-02-15;2003-02-18;2003-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2003-08-15;2003-08-15;2003-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2004-02-15;2004-02-17;2004-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2004-08-15;2004-08-16;2004-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2005-02-15;2005-02-15;2005-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2005-08-15;2005-08-15;2005-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2006-02-15;2006-02-15;2006-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2006-08-15;2006-08-15;2006-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2007-02-15;2007-02-15;2007-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2007-08-15;2007-08-15;2007-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2008-02-15;2008-02-15;2008-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2008-08-15;2008-08-15;2008-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2009-02-15;2009-02-17;2009-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2009-08-15;2009-08-17;2009-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2010-02-15;2010-02-16;2010-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2010-08-15;2010-08-16;2010-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2011-02-15;2011-02-15;2011-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2011-08-15;2011-08-15;2011-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2012-02-15;2012-02-15;2012-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2012-08-15;2012-08-15;2012-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2013-02-15;2013-02-15;2013-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2013-08-15;2013-08-15;2013-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2014-02-15;2014-02-17;2014-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2014-08-15;2014-08-15;2014-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2015-02-15;2015-02-16;2015-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2015-08-15;2015-08-17;2015-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2016-02-15;2016-02-15;2016-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2016-08-15;2016-08-15;2016-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2017-02-15;2017-02-15;2017-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2017-08-15;2017-08-15;2017-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2018-02-15;2018-02-15;2018-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2018-08-15;2018-08-15;2018-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2019-02-15;2019-02-15;2019-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2019-08-15;2019-08-15;2019-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2020-02-15;2020-02-17;2020-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2020-08-15;2020-08-17;2020-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2021-02-15;2021-02-15;2021-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2021-08-15;2021-08-16;2021-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2022-02-15;2022-02-15;2022-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2022-08-15;2022-08-15;2022-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2023-02-15;2023-02-15;2023-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2023-08-15;2023-08-15;2023-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2024-02-15;2024-02-15;2024-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2024-08-15;2024-08-15;2024-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2025-02-15;2025-02-17;2025-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2025-08-15;2025-08-15;2025-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2026-02-15;2026-02-16;2026-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2026-08-15;2026-08-17;2026-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2027-02-15;2027-02-15;2027-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2027-08-15;2027-08-16;2027-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;3;2028-02-15;2028-02-15;2028-02-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441000;1900-01-01;1;2;2028-08-15;2028-08-15;2028-08-15;100000000000;0.0000;0.0000;0.0000;0.0000;0
441000;1900-01-01;1;3;2028-08-15;2028-08-15;2028-08-15;27500000000000100000;0.0000;0.0000;0.0000;5.5;0
441122;1900-01-01;1;0;2008-11-04;2008-11-04;2008-11-04;200000000000;0.0000;0.0000;0.0000;0.0000;1
441122;1900-01-01;1;3;2009-11-16;2009-11-16;2009-11-14;20944444444444400000;0.0000;0.0000;0.0000;100000;0
441122;1900-01-01;1;3;2010-11-15;2010-11-15;2010-11-14;20222222222222200000;0.0000;0.0000;0.0000;100000;0
441122;1900-01-01;1;2;2011-11-14;2011-11-14;2011-11-14;200000000000;0.0000;0.0000;0.0000;0.0000;0
441122;1900-01-01;1;3;2011-11-14;2011-11-14;2011-11-14;20222222222222200000;0.0000;0.0000;0.0000;100000;0
446996;1900-01-01;1;0;2008-01-09;2008-01-09;2008-01-09;3000000000000;0.0000;0.0000;0.0000;0.0000;1
446996;1900-01-01;2;0;2008-01-09;2008-01-09;2008-01-09;3000000000000;0.0000;0.0000;0.0000;0.0000;1
446996;1900-01-01;1;3;2008-07-09;2008-07-09;2008-07-09;28664999999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2008-07-09;2008-07-09;2008-07-09;21379238728155300000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2009-01-09;2009-01-09;2009-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2009-01-09;2009-01-09;2009-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2009-07-09;2009-07-09;2009-07-09;28507499999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2009-07-09;2009-07-09;2009-07-09;21261770383495100000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2010-01-09;2010-01-11;2010-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2010-01-09;2010-01-11;2010-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2010-07-09;2010-07-09;2010-07-09;28507499999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2010-07-09;2010-07-09;2010-07-09;21261770383495100000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2011-01-09;2011-01-10;2011-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2011-01-09;2011-01-10;2011-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2011-07-09;2011-07-11;2011-07-09;28507499999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2011-07-09;2011-07-11;2011-07-09;21261770383495100000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2012-01-09;2012-01-09;2012-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2012-01-09;2012-01-09;2012-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2012-07-09;2012-07-09;2012-07-09;28664999999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2012-07-09;2012-07-09;2012-07-09;21379238728155300000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2013-01-09;2013-01-09;2013-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2013-01-09;2013-01-09;2013-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2013-07-09;2013-07-09;2013-07-09;28507499999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2013-07-09;2013-07-09;2013-07-09;21261770383495100000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2014-01-09;2014-01-09;2014-01-09;28980000000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;3;2014-01-09;2014-01-09;2014-01-09;21614175417475700000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;2;2014-07-09;2014-07-09;2014-07-09;3000000000000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;1;3;2014-07-09;2014-07-09;2014-07-09;28507499999999900000;0.0000;0.0000;0.0000;1.89;0
446996;1900-01-01;2;2;2014-07-09;2014-07-09;2014-07-09;3000000000000;0.0000;0.0000;0.0000;0.0000;0
446996;1900-01-01;2;3;2014-07-09;2014-07-09;2014-07-09;21261770383495100000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;0;2011-01-02;2011-01-03;2011-01-03;100000000000;0.0000;0.0000;0.0000;0.0000;1
446997;1900-01-01;2;0;2011-01-02;2011-01-03;2011-01-03;1352293000000000;0.0000;0.0000;0.0000;0.0000;1
446997;1900-01-01;1;2;2011-07-01;2011-07-01;2011-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;3;2011-07-01;2011-07-01;2011-07-01;32999999999999900000;0.0000;0.0000;0.0000;6.6;0
446997;1900-01-01;2;2;2011-07-01;2011-07-01;2011-07-01;270458600000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;2;3;2011-07-01;2011-07-01;2011-07-01;13522930000000;0.0000;0.0000;0.0000;20000;0
446997;1900-01-01;1;2;2012-01-01;2012-01-02;2012-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;3;2012-01-01;2012-01-02;2012-01-01;26986666666666700000;0.0000;0.0000;0.0000;6.6;0
446997;1900-01-01;2;2;2012-01-01;2012-01-02;2012-01-01;270458600000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;2;3;2012-01-01;2012-01-02;2012-01-01;11058751644444300000;0.0000;0.0000;0.0000;20000;0
446997;1900-01-01;1;2;2012-07-01;2012-07-02;2012-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;3;2012-07-01;2012-07-02;2012-07-01;20020000000000100000;0.0000;0.0000;0.0000;6.6;0
446997;1900-01-01;2;2;2012-07-01;2012-07-02;2012-07-01;270458600000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;2;3;2012-07-01;2012-07-02;2012-07-01;82039108666667200000;0.0000;0.0000;0.0000;20000;0
446997;1900-01-01;1;2;2013-01-01;2013-01-01;2013-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;3;2013-01-01;2013-01-01;2013-01-01;13493333333333400000;0.0000;0.0000;0.0000;6.6;0
446997;1900-01-01;2;2;2013-01-01;2013-01-01;2013-01-01;270458600000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;2;3;2013-01-01;2013-01-01;2013-01-01;55293758222221700000;0.0000;0.0000;0.0000;20000;0
446997;1900-01-01;1;2;2013-07-01;2013-07-01;2013-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;1;3;2013-07-01;2013-07-01;2013-07-01;66366666666666700000;0.0000;0.0000;0.0000;6.6;0
446997;1900-01-01;2;2;2013-07-01;2013-07-01;2013-07-01;270458600000000;0.0000;0.0000;0.0000;0.0000;0
446997;1900-01-01;2;3;2013-07-01;2013-07-01;2013-07-01;27196114777777600000;0.0000;0.0000;0.0000;20000;0
447023;1900-01-01;1;0;2011-01-02;2011-01-03;2011-01-03;100000000000;0.0000;0.0000;0.0000;0.0000;1
447023;1900-01-01;2;0;2011-01-02;2011-01-03;2011-01-03;100000000000;0.0000;0.0000;0.0000;0.0000;1
447023;1900-01-01;1;2;2011-07-01;2011-07-01;2011-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;3;2011-07-01;2011-07-01;2011-07-01;5250000000;0.0000;0.0000;0.0000;10.5;0
447023;1900-01-01;2;2;2011-07-01;2011-07-01;2011-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;2;3;2011-07-01;2011-07-01;2011-07-01;0.00000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;2;2012-01-01;2012-01-02;2012-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;3;2012-01-01;2012-01-02;2012-01-01;42933333333333400000;0.0000;0.0000;0.0000;10.5;0
447023;1900-01-01;2;2;2012-01-01;2012-01-02;2012-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;2;3;2012-01-01;2012-01-02;2012-01-01;0.00000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;2;2012-07-01;2012-07-02;2012-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;3;2012-07-01;2012-07-02;2012-07-01;3185000000;0.0000;0.0000;0.0000;10.5;0
447023;1900-01-01;2;2;2012-07-01;2012-07-02;2012-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;2;3;2012-07-01;2012-07-02;2012-07-01;0.00000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;2;2013-01-01;2013-01-01;2013-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;3;2013-01-01;2013-01-01;2013-01-01;21466666666666700000;0.0000;0.0000;0.0000;10.5;0
447023;1900-01-01;2;2;2013-01-01;2013-01-01;2013-01-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;2;3;2013-01-01;2013-01-01;2013-01-01;0.00000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;2;2013-07-01;2013-07-01;2013-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;1;3;2013-07-01;2013-07-01;2013-07-01;10558333333333300000;0.0000;0.0000;0.0000;10.5;0
447023;1900-01-01;2;2;2013-07-01;2013-07-01;2013-07-01;20000000000;0.0000;0.0000;0.0000;0.0000;0
447023;1900-01-01;2;3;2013-07-01;2013-07-01;2013-07-01;0.00000;0.0000;0.0000;0.0000;0.0000;0
447235;1900-01-01;1;0;2008-04-01;2008-04-01;2008-04-01;42750000000000;0.0000;0.0000;0.0000;0.0000;1
447235;1900-01-01;2;0;2008-04-01;2008-04-01;2008-04-01;25000000000000;2500000000000;1.71;0.0000;0.0000;1
447235;1900-01-01;1;3;2008-07-28;2008-07-28;2008-07-28;16100082967686300000;0.0000;0.0000;0.0000;103.5;1
447235;1900-01-01;2;3;2008-07-28;2008-07-28;2008-07-28;30001909722222100000;0.0000;0.0000;0.0000;0.99;1
447235;1900-01-01;1;3;2009-01-26;2009-01-26;2009-01-26;29070372698748100000;0.0000;0.0000;0.0000;103.5;1
447235;1900-01-01;2;3;2009-01-26;2009-01-26;2009-01-26;52411955555555800000;0.0000;0.0000;0.0000;0.99;1
447235;1900-01-01;1;3;2009-07-27;2009-07-27;2009-07-27;22745198453460700000;0.0000;0.0000;0.0000;103.5;1
